Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,id_y,Emotion_Category
31577,24910,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,United Colors of Benetton Kids Boys Navy Blue Printed T-shirt,37.0,Neutral
31578,58496,Women,Apparel,Topwear,Tops,Lavender,Sunny,2012.0,Casual,Tonga Women Lavender Top,17.0,Contentment
31582,38573,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Rainy,2012.0,Sports,Nike Men AD Striker Navy Blue Track Pants,37.0,Neutral
31585,9147,Women,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Lee Women SS Blue Jeans,13.0,Contentment
31586,43688,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Doodle Girls Pink Top,2.0,Joy
31587,6933,Men,Apparel,Topwear,Tshirts,Maroon,Sunny,2011.0,Casual,Tantra Men's Shloka Burgundy T-shirt,44.0,Sadness
31588,12816,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,Fila Men Driving Velcro Black Casual Shoes,20.0,Anger
31589,29257,Men,Footwear,Shoes,Sports Shoes,Grey,Sunny,2012.0,Sports,ADIDAS Men Duramo 4M Grey Sports Shoes,28.0,Sadness
31590,17558,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,13.0,Contentment
31592,47228,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2012.0,Formal,Franco Leone Men Dark Brown Formal Shoes,27.0,Sadness
31594,59120,Men,Apparel,Topwear,Jackets,Olive,Sunny,2012.0,Casual,Just Natural Men Olive Jacket,18.0,Contentment
31595,4658,Women,Footwear,Shoes,Flats,Grey,Sunny,2011.0,Casual,ADIDAS Women Libria Grey & Blue Flats,28.0,Sadness
31596,56954,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,HM Women Black wedges,20.0,Anger
31597,24548,Women,Apparel,Topwear,Tops,Green,Rainy,2011.0,Ethnic,Mother Earth Women Green Top,12.0,Contentment
31598,37963,Women,Footwear,Shoes,Heels,Black,Rainy,2013.0,Casual,Clarks Women Black Handcrafted Leather Sandals,20.0,Anger
31602,1924,Men,Apparel,Topwear,Tshirts,White,Rainy,2010.0,Sports,Puma Mens Racing White T-shirt,4.0,Joy
31603,59312,Men,Footwear,Sandal,Sandals,Grey,Rainy,2012.0,Casual,Gliders Men Grey Sandals,28.0,Sadness
31605,57288,Men,Apparel,Topwear,Shirts,Grey,Sunny,2012.0,Casual,French Connection Men Grey Shirt,28.0,Sadness
31607,12218,Men,Apparel,Bottomwear,Trousers,Beige,Rainy,2011.0,Formal,Basics Men Solid Beige Trousers,14.0,Contentment
31608,18722,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,Arrow Woman Squirella White Top,4.0,Joy
31613,26811,Men,Apparel,Bottomwear,Trousers,Brown,Sunny,2012.0,Formal,Arrow Men Brown Flat Front Trousers,27.0,Sadness
31615,9729,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Indian Terrain Men Brett Blue Shirts,13.0,Contentment
31616,13796,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Proline Mens Stripes Grey & White Striped T-shirt,28.0,Sadness
31618,54051,Women,Apparel,Bottomwear,Leggings,Black,Sunny,2012.0,Casual,Myntra Women Black Leggings,20.0,Anger
31619,26471,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Puma Men Classic Graphic  Navy Blue T-shirt,37.0,Neutral
31620,12644,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Probase Men Solid White Polo T-shirts,4.0,Joy
31621,42134,Men,Footwear,Shoes,Casual Shoes,Khaki,Sunny,2012.0,Casual,Nike Men Khaki Dunk High Casual Shoes,22.0,Anger
31622,3213,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Nike Women Sweet Classic White Light Green Shoe,4.0,Joy
31624,6761,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Timberland Men's Asortd Strp Pique Polo Blue T-Shirt,13.0,Contentment
31625,47446,Women,Footwear,Shoes,Flats,Black,Sunny,2012.0,Casual,Tiptopp Women Black Sandals,20.0,Anger
31626,46594,Women,Footwear,Shoes,Heels,Beige,Sunny,2013.0,Casual,Catwalk Women Beige Flats,14.0,Contentment
31631,15461,Men,Apparel,Bottomwear,Tracksuits,Black,Rainy,2011.0,Sports,Puma Men Black Tracksuit,20.0,Anger
31633,4036,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Myntra Men's I Have Multiple Personalities Black T-shirt,20.0,Anger
31634,37731,Men,Apparel,Topwear,Shirts,White,Sunny,2012.0,Casual,John Players Men Blue Check Shirt,4.0,Joy
31635,20786,Men,Apparel,Topwear,Sweatshirts,White,Rainy,2011.0,Casual,Classic Polo Men Striped White Sweatshirt,4.0,Joy
31638,10113,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Reebok Men Run Sheer White Sports Shoes,4.0,Joy
31640,38779,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2012.0,Casual,Woodland Men Brown Shoes,27.0,Sadness
31642,1544,Men,Footwear,Shoes,Casual Shoes,White,Rainy,2010.0,Casual,Puma Men's Basket Bump Sneaker,4.0,Joy
31643,4204,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Disney Kids Boy's White Regatta Annual Competition Kidswear,4.0,Joy
31646,21466,Women,Apparel,Topwear,Sweaters,Blue,Rainy,2012.0,Casual,Roxy Women Blue Striped Sweater,13.0,Contentment
31648,14781,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Formal,Arrow Men Stripes Purple Shirts,26.0,Sadness
31649,24928,Women,Apparel,Topwear,Tops,Purple,Sunny,2012.0,Casual,United Colors of Benetton Women Purple Top,26.0,Sadness
31652,39499,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Wildcraft Men Yellow T-shirt,1.0,Joy
31654,41583,Women,Apparel,Topwear,Tops,Purple,Rainy,2011.0,Casual,AND by Anita Dongre Women Wine Coloured Top,26.0,Sadness
31655,40451,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2018.0,Formal,Red Tape Men Black Formal Shoes,20.0,Anger
31656,24114,Men,Footwear,Flip Flops,Flip Flops,Yellow,Rainy,2011.0,Casual,Playboy Men Yellow Casual Flip Flops,1.0,Joy
31660,3021,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Lee Men's March Blue T-shirt,13.0,Contentment
31661,26643,Men,Footwear,Shoes,Casual Shoes,Red,Sunny,2012.0,Casual,Puma Men Driving Power Light Red Casual Shoes,0.0,Joy
31662,12476,Men,Footwear,Sandal,Sandals,Black,Rainy,2012.0,Casual,Clarks Men Leather Black Sandals,20.0,Anger
31664,34386,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Myntra Men Red Dying To Ride T-shirt,0.0,Joy
31665,47674,Women,Apparel,Dress,Dresses,Black,Sunny,2012.0,Casual,Femella Women Black Animal Printed Dress,20.0,Anger
31669,7481,Women,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Sports,Nike Women's Miler Orange White T-shirt,4.0,Joy
31671,37167,Men,Apparel,Topwear,Waistcoat,Grey,Sunny,2012.0,Casual,United Colors of Benetton Boys Check Grey Waistcoat,28.0,Sadness
31672,15237,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Rainy,2011.0,Casual,ADIDAS Originals Men Porsche Design CL Navy Blue Casual Shoes,37.0,Neutral
31673,59118,Men,Apparel,Topwear,Jackets,Navy Blue,Sunny,2012.0,Casual,Just Natural Men Navy Blue Reversible Jacket,37.0,Neutral
31674,40035,Men,Apparel,Bottomwear,Shorts,Blue,Sunny,2012.0,Casual,ADIDAS Men Blue Reversible Shorts,13.0,Contentment
31675,57082,Women,Apparel,Bottomwear,Skirts,Blue,Sunny,2012.0,Casual,Elle Women Blue Skirt,13.0,Contentment
31677,11697,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Lee Men Check Blue Shirts,13.0,Contentment
31680,32415,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,ADIDAS Men Fly White T-shirt,4.0,Joy
31681,31290,Women,Apparel,Topwear,Tshirts,Pink,Sunny,2012.0,Casual,Puma Women Striped Pink T-shirt,2.0,Joy
31682,3445,Women,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Sports,Pune Warriors Womens Match Jersey,20.0,Anger
31683,26227,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Proline Men White Polo T-Shirt,4.0,Joy
31684,12012,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Formal,Mark Taylor Men Blue Striped Shirts,13.0,Contentment
31687,30342,Men,Apparel,Topwear,Tshirts,Off White,Rainy,2012.0,Casual,Myntra Men Off-White Printed T-shirt,40.0,Neutral
31688,48258,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,The Amazing Spiderman Boys Black T-Shirt,20.0,Anger
31689,22687,Women,Footwear,Shoes,Casual Shoes,White,Rainy,2011.0,Casual,Nike Women White Dunk Low Casual Shoe,4.0,Joy
31690,51375,Men,Footwear,Shoes,Casual Shoes,Red,Rainy,2012.0,Casual,Converse Men Red Casual Shoes,0.0,Joy
31691,8891,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Formal,John Miller Men Check Black Shirts,20.0,Anger
31692,6137,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2011.0,Casual,ADIDAS Men's Orbid NYC Dark Blue Shoe,13.0,Contentment
31693,47210,Men,Footwear,Shoes,Formal Shoes,Brown,Sunny,2012.0,Formal,Franco Leone Men Brown Formal Shoes,27.0,Sadness
31694,17560,Men,Apparel,Topwear,Shirts,Red,Rainy,2011.0,Formal,Mark Taylor Men Red & Blue Striped Shirt,0.0,Joy
31695,9943,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,Probase Men Last Week Green Tshirts,12.0,Contentment
31698,12220,Men,Apparel,Bottomwear,Trousers,Black,Sunny,2013.0,Formal,Basics Men Solid Black Trousers,20.0,Anger
31700,3677,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2011.0,Casual,Fila Men's Spanker Black Shoe,20.0,Anger
31701,43482,Men,Apparel,Topwear,Shirts,Black,Sunny,2012.0,Casual,French Connection Men White & Black Shirt,20.0,Anger
31702,26829,Men,Apparel,Bottomwear,Trousers,Brown,Sunny,2012.0,Casual,Highlander Men Brown Trousers,27.0,Sadness
31703,35402,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2010.0,Casual,Stens by Enroute Men Black Shoes,20.0,Anger
31706,17752,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Highlander Men Check Blue Shirt,13.0,Contentment
31710,5580,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Nike Men's Sweet Classic Leather White Black Shoe,4.0,Joy
31711,15005,Men,Apparel,Topwear,Jackets,Grey,Rainy,2011.0,Sports,ADIDAS Men Solid Grey Jackets,28.0,Sadness
31714,45775,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,Remanika Women Navy Blue Top,13.0,Contentment
31716,10577,Women,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Puma Women's Ess Black Polo Tshirts,20.0,Anger
31718,32627,Women,Apparel,Topwear,Tshirts,Purple,Sunny,2012.0,Sports,Nike Women Miler Purple T-shirt,26.0,Sadness
31720,20124,Women,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Wrangler Women Flower Navy Blue Shirt,37.0,Neutral
31721,14311,Men,Apparel,Topwear,Sweatshirts,Grey,Rainy,2011.0,Casual,ADIDAS Men Solid Grey Sweatshirts,28.0,Sadness
31722,44461,Women,Footwear,Shoes,Flats,Black,Sunny,2012.0,Casual,Senorita Women Black Sandals,20.0,Anger
31723,5746,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Probase Men's Spirit Aqua Blue T-shirt,12.0,Contentment
31724,56998,Women,Footwear,Shoes,Flats,White,Rainy,2012.0,Casual,HM Women White Sandals,4.0,Joy
31726,39835,Women,Apparel,Topwear,Tops,Peach,Sunny,2012.0,Casual,Gini and Jony Girls Printed Peach Top,6.0,Joy
31728,20918,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Deni Yo Men Washed Blue Jeans,13.0,Contentment
31729,58802,Men,Apparel,Topwear,Shirts,Blue,Rainy,2012.0,Smart Casual,Highlander Men Blue & White Striped Shirt,13.0,Contentment
31730,33533,Women,Footwear,Shoes,Heels,Black,Sunny,2016.0,Casual,Cobblerz Women Black Pumps,20.0,Anger
31731,57076,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Elle Women Blue Jeans,13.0,Contentment
31732,25456,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Nike Men Killshot 2 Black Casual Shoes,20.0,Anger
31733,39009,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Gini and Jony Girls Pretty Pink Top,2.0,Joy
31734,31264,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Puma Men Pounce Graphic Red T-shirt,0.0,Joy
31735,13134,Men,Footwear,Sandal,Sandals,Red,Sunny,2012.0,Casual,iD Men Casual Red Sandals,0.0,Joy
31737,43644,Women,Apparel,Dress,Dresses,Black,Sunny,2012.0,Party,Vero Moda Women Black Dress,20.0,Anger
31739,8865,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Mark Taylor Men Purple Striped Shirt,26.0,Sadness
31740,51381,Men,Apparel,Bottomwear,Shorts,Navy Blue,Sunny,2012.0,Casual,Myntra Men Navy Blue Shorts,37.0,Neutral
31741,46336,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Sunny,2012.0,Casual,Reebok Men Navy Blue Desire Shoes,37.0,Neutral
31742,7011,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Classic Polo Men's Tall Dark Blue Grey T-shirt,13.0,Contentment
31743,13908,Men,Footwear,Shoes,Casual Shoes,Brown,Rainy,2011.0,Casual,Nike Men Sweet Classic Leather Brown Casual Shoes,27.0,Sadness
31749,3683,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Inkfruit Men's The Enchanted Olive T-shirt,12.0,Contentment
31750,2751,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Classic Polo Mens  T-shirt,28.0,Sadness
31753,43476,Men,Footwear,Shoes,Casual Shoes,Khaki,Sunny,2012.0,Casual,Woodland Men Khaki Shoes,22.0,Anger
31754,13306,Men,Apparel,Bottomwear,Trousers,Black,Rainy,2011.0,Casual,Gini and Jony Kids Solid Black Trousers,20.0,Anger
31755,46104,Men,Footwear,Flip Flops,Flip Flops,Olive,Sunny,2012.0,Casual,ADIDAS Men Olive Flip Flops,18.0,Contentment
31756,7223,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2011.0,Formal,Rockport Men's Schemerhorn Dark Brown Shoe,27.0,Sadness
31759,34524,Men,Footwear,Sandal,Sandals,Brown,Sunny,2012.0,Casual,Red Tape Men Brown Sandals,27.0,Sadness
31760,5574,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Nike Men's Tennis Classic White Black Shoe,4.0,Joy
31761,20316,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Locomotive Men Black Printed T-shirt,20.0,Anger
31762,14123,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Flying Machine Men Washed Blue Jeans,13.0,Contentment
31764,45781,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,Remanika Women Black and White Top,20.0,Anger
31767,33701,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2012.0,Formal,Cobblerz Men Brown Formal Shoes,27.0,Sadness
31768,11451,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,United Colors of Benetton Men Light Black Tshirts,20.0,Anger
31770,2335,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2010.0,Casual,Reebok Men Blue Polo T-shirt,13.0,Contentment
31771,13762,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Formal,Belmonte Men Solid White Shirts,4.0,Joy
31772,27557,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Scullers Men Blue Solid Shirt,13.0,Contentment
31773,26485,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Puma Men Large Logo Ringer White T-shirt,4.0,Joy
31776,22819,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2016.0,Casual,Woodland Men Brown Casual Shoes,27.0,Sadness
31780,54899,Women,Apparel,Topwear,Tops,Yellow,Sunny,2012.0,Casual,Do u speak green Women Yellow Top,1.0,Joy
31781,6795,Men,Apparel,Topwear,Shirts,Green,Sunny,2011.0,Casual,Timberland Men Vintage Rugged Green Shirt,12.0,Contentment
31784,7647,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Sports,Puma Men's Ducati One Ups Black T-shirt,20.0,Anger
31785,16210,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Puma Men Polo Blue TShirt,13.0,Contentment
31787,15495,Women,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,Carlton London Women Casual Black Casual Shoes,20.0,Anger
31789,36617,Women,Footwear,Shoes,Heels,Brown,Rainy,2015.0,Casual,Catwalk Women Brown Flats,27.0,Sadness
31790,44237,Women,Footwear,Shoes,Casual Shoes,Green,Sunny,2012.0,Casual,Nike Women White and Green Sneakers,12.0,Contentment
31791,5110,Women,Apparel,Topwear,Tops,White,Sunny,2011.0,Casual,Wrangler Women Long Polka White Blue Black Top,4.0,Joy
31792,20772,Women,Footwear,Shoes,Flats,Black,Sunny,2011.0,Casual,Carlton London Women Classy Black Sandals,20.0,Anger
31795,41745,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Doodle Boys Printed White T-shirt,4.0,Joy
31796,11035,Women,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Jealous 21 Women Check Purple Shirt,26.0,Sadness
31799,40697,Men,Footwear,Flip Flops,Flip Flops,Grey,Sunny,2012.0,Casual,Numero Uno Men Grey Flip Flop,28.0,Sadness
31801,36425,Men,Footwear,Shoes,Sports Shoes,Grey,Sunny,2013.0,Sports,Spinn Men Bounce Grey Sports Shoes,28.0,Sadness
31802,52160,Women,Apparel,Topwear,Tops,Multi,Sunny,2012.0,Casual,Femella Women Multicolour Open Back Top,42.0,Neutral
31804,14775,Men,Apparel,Topwear,Shirts,Blue,Rainy,2013.0,Formal,Arrow Men Blue Striped Shirt,13.0,Contentment
31806,5322,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2011.0,Sports,ADIDAS Men's Adistar Black Shoe,20.0,Anger
31808,25032,Men,Apparel,Topwear,Jackets,Black,Rainy,2011.0,Sports,Nike Men Black Puffer Jacket,20.0,Anger
31809,1782,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2010.0,Sports,Kalenji Men's Kapteren Black Shoe,20.0,Anger
31810,44839,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Black & Green T-shirt,20.0,Anger
31812,13550,Women,Footwear,Shoes,Flats,Tan,Rainy,2011.0,Casual,Carlton London Women Casual Tan Sandals,25.0,Anger
31814,2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Rainy,2010.0,Sports,ADIDAS Men's Chelsea Striped Navy Shorts,37.0,Neutral
31816,12482,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2013.0,Formal,Clarks Men Leather Black Formal Shoes,20.0,Anger
31817,34372,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Myntra Men Black Banana Diet T-shirt,20.0,Anger
31818,18984,Men,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,ADIDAS Originals Men Purple Polo T-shirt,26.0,Sadness
31819,47680,Men,Footwear,Shoes,Casual Shoes,Off White,Sunny,2013.0,Casual,Carlton London Men Off White Casual Shoes,40.0,Neutral
31821,22217,Women,Apparel,Topwear,Tshirts,Pink,Rainy,2011.0,Casual,Little Miss Women Polka Dot Pink T-shirt,2.0,Joy
31822,16022,Men,Apparel,Bottomwear,Trousers,Olive,Rainy,2011.0,Casual,Turtle Men Solid Khakhi Trouser,18.0,Contentment
31824,19856,Men,Apparel,Topwear,Jackets,Olive,Rainy,2016.0,Casual,U.S. Polo Assn. Men Solid Olive Jackets,18.0,Contentment
31825,7475,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Proline Men Green Polo T-shirt,12.0,Contentment
31826,44698,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,Wills Lifestyle Women Blue Top,13.0,Contentment
31827,1923,Women,Footwear,Shoes,Sports Shoes,White,Rainy,2010.0,Sports,Kalenji Women Running Shoe,4.0,Joy
31828,59315,Women,Footwear,Shoes,Casual Shoes,Beige,Rainy,2012.0,Casual,Gliders Women Beige Shoes,14.0,Contentment
31832,32618,Men,Apparel,Topwear,Jackets,Black,Sunny,2012.0,Sports,Nike Men Black Jacket,20.0,Anger
31834,3648,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2011.0,Casual,Fila Men's Elite White Black Shoe,4.0,Joy
31837,18725,Women,Apparel,Topwear,Sweaters,Purple,Rainy,2011.0,Casual,Arrow Woman Ester Purple Sweater,26.0,Sadness
31838,26816,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Formal,Arrow Men Blue Check Shirt,13.0,Contentment
31840,29062,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,ADIDAS Men Fluid Black T-shirt,20.0,Anger
31843,8092,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,ADIDAS Men Galaxy Elite White Sports Shoes,4.0,Joy
31844,6934,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Tantra Men's Mistakes White T-shirt,4.0,Joy
31846,18517,Men,Apparel,Topwear,Jackets,Black,Rainy,2011.0,Casual,C Vox Men Ribstop 1348 Black Jacket,20.0,Anger
31847,9140,Women,Apparel,Topwear,Tunics,Magenta,Rainy,2011.0,Casual,Scullers For Her Women Viscose Tunics Magenta Tunics,10.0,Joy
31848,29250,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,ADIDAS Men Puntero VII Trx HG White Sports Shoes,4.0,Joy
31849,12811,Men,Apparel,Bottomwear,Track Pants,Black,Sunny,2012.0,Sports,Nike Men Dri-Fit Black Track Pants,20.0,Anger
31850,6108,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,UCB Men's Benetton Football Grey T-shirt,28.0,Sadness
31853,37158,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,United Colors of Benetton Women Blue Top,13.0,Contentment
31855,45578,Men,Footwear,Sandal,Sandals,Brown,Sunny,2012.0,Casual,Arrow Men Brown Sandals,27.0,Sadness
31856,56953,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,HM Women Black wedges,20.0,Anger
31857,59127,Men,Apparel,Topwear,Jackets,Brown,Sunny,2012.0,Casual,Just Natural Men Brown Jacket,27.0,Sadness
31858,37964,Women,Footwear,Shoes,Heels,Navy Blue,Rainy,2012.0,Casual,Clarks Women Navy Blue Handcrafted Leather Heels,37.0,Neutral
31859,18173,Women,Apparel,Topwear,Tops,Magenta,Rainy,2011.0,Casual,Doodle Kids Girls Layer Magenta Top,10.0,Joy
31861,17907,Men,Apparel,Topwear,Sweatshirts,Black,Rainy,2011.0,Casual,Nike Men Sptcas Black Sweatshirt,20.0,Anger
31865,46799,Women,Footwear,Shoes,Sports Shoes,Grey,Sunny,2012.0,Sports,Nike Women Grey Lunarglide Sports shoes,28.0,Sadness
31867,58491,Women,Apparel,Bottomwear,Shorts,Olive,Rainy,2012.0,Casual,Tonga Women Olive Shorts,18.0,Contentment
31869,24917,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,United Colors of Benetton Men White Printed T-shirt,4.0,Joy
31871,38574,Men,Apparel,Bottomwear,Track Pants,Grey,Sunny,2012.0,Sports,Nike Men Grey Track Pants,28.0,Sadness
31875,4835,Men,Apparel,Bottomwear,Track Pants,Blue,Sunny,2011.0,Sports,ADIDAS Men's Woven Steel Track Pant,13.0,Contentment
31878,48431,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,French Connection Men Black Striped T-shirt,20.0,Anger
31879,9716,Men,Footwear,Sandal,Sandals,Brown,Rainy,2015.0,Formal,Hush Puppies Men Decent Brown Sandals,27.0,Sadness
31886,2138,Men,Apparel,Topwear,Shirts,Green,Sunny,2011.0,Casual,Basics Men Green & Cream Slim Fit Shirt,12.0,Contentment
31887,8402,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Sports,ADIDAS Men Ab Gr Tee 2 Black T-Shirts,20.0,Anger
31888,16821,Women,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,Little Miss Women Printed Purple T-shirt,26.0,Sadness
31890,26688,Men,Footwear,Sandal,Sandals,Olive,Sunny,2012.0,Casual,Puma Men Harz Olive Sandals,18.0,Contentment
31891,6598,Women,Apparel,Topwear,Tops,Blue,Sunny,2011.0,Casual,Spykar Women Round Neck Blue Top,13.0,Contentment
31894,22228,Women,Apparel,Topwear,Tshirts,Yellow,Rainy,2011.0,Casual,Little Miss Women Sunshine Yellow T-shirt,1.0,Joy
31895,19869,Men,Footwear,Flip Flops,Flip Flops,Green,Rainy,2011.0,Casual,ADIDAS Men Wires Green Flip Flops,12.0,Contentment
31897,15698,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Black coffee Men Micheal Blue Slim Fit Shirt,13.0,Contentment
31898,32886,Women,Apparel,Topwear,Tops,Peach,Sunny,2012.0,Casual,Allen Solly Woman Printed Peach Top,6.0,Joy
31899,33954,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,ADIDAS Men Clima Blue Polo T-shirt,13.0,Contentment
31903,38580,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Nike Men Printed Tennis White T-shirt,4.0,Joy
31904,33168,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Sepia Women White Top,4.0,Joy
31905,44806,Women,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Spykar Women Blue T-Shirt,13.0,Contentment
31906,11836,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,13.0,Contentment
31907,44208,Women,Footwear,Flip Flops,Flip Flops,Blue,Rainy,2012.0,Casual,iPanema Women Blue Flip Flops,13.0,Contentment
